$id,Id,Accords,AgeVignes,Appellation,AppellationLabel,BestAfter,BestBefore,AssemblageCepage,Classement,Code_ean,CommentaireBouche,CommentaireMillesime,CommentaireNez,CommentaireOeil,CommentaireProducteur,CommentaireService,CommentaireSituation,CommentaireTerroir,CommentaireVin,CommentaireVinification,CommentaireViticulture,Contenance,ContenanceUnit,CouleurVin,DateCrawl,DegreAlcool,DenominationGeo,DenominationVitivini,Dosage,ElevageDuree,Img_btl_back_cloud,Img_btl_back_source,Img_btl_front_cloud,SourceImageBottle,Img_etq_back_cloud,Img_etq_back_source,Img_etq_front_cloud,Img_etq_front_source,AnneeMillesime,NomCuvee,NomVin,NomPays,PotentielGarde,PrixVin,PrixDevise,NomProducteur,Recompenses,NomRegion,TempService,TypeVin,UrlProduit,UrlSiteSource,TypeVendange,NomVignoble,ViticultureLabel
3049,3049,Apéritif Asiatique Dessert Fromage Volaille ,0,Champagne,,0,0,"Petit Meslier 6%,  Pinot Blanc 22%,  Pinot Meunier 55%,  Chardonnay 7%, 7% Pinot Noir et 2% d'Arbanne",,0,,," Le premier nez évoque des odeurs de viennoiserie rappelant la pomme Tatin, la brioche tiède, le miel Puis il évolue avec des parfums de chèvrefeuille et d’aubépine des odeurs de pêche, de pâte de coing, de quetsche, de fraise, d’épices douces, de pralin",Sa robe profonde de couleur or jaune pâle a des reflets jaune paille soutenu,,,,,"Accompagne parfaitement tous les plats à base d'agrumes (gougères salées ou sucrées, par exemple) ou les plats légèrement épicés ou caramélisés",,,75,cL,Blanc,16/10/2018 13:36,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/n/v/nvl_habillage_opus_n12-1493885230.jpg,,,,,,,Festival,France,,21,EUR,Christine LEGUILLETTE,,Champagne,11.5,,https://www.lesgrappes.com/champagne-leguillette-romelot-festival-blanc-non-millesime,https://www.lesgrappes.com/vins,,Champagne LEGUILLETTE ROMELOT,
3050,3050,Apéritif Asiatique Dessert Fruit de mer Poisson Viande blanche ,0,Bandol,,0,0,"Mourvèdre 50%, Cinsault 40%, Grenache 10%",,0,,,,,,,,,"Rouget de roche aux courgettes et tapenade, espadon à la plancha, dorade grillée au fenouil, oursins, gambas rôties, ananas rôtis en dessert. Idéal pour accompagner un repas de A à Z. Idéal également avec la cuisine thaï, les salades d'été, une pissaladière, des jolis fromages de chèvre frais. Un régal en dessert avec une tarte au pamplemousse meringuée ou une panacotta abricots et thym",,,75,cL,Rosé,16/10/2018 13:36,13,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/b/a/bandol_ros_2016_chateau_canadel-1493906943.png,,,,,2017,,Château Canadel Bandol Rosé 2017,France,,17.4,EUR,Laure et Vianney Benoist,,Provence,0,,https://www.lesgrappes.com/chateau-canadel-chateau-canadel-bandol-rose-2017-rose-2017,https://www.lesgrappes.com/vins,,Château Canadel,Non Certifié ou En Conversion
3051,3051,Fromage Gibier Viande rouge Volaille ,0,Régnié,,0,0,Gamay 100%,,0, L'attaque en bouche est riche par ses tanins fondus et sa fraîcheur,,,,,,,,"Parfait sur des côtelettes d'agneau avec une purée de pois chiches, du chevreuil, des brochettes marinées, des légumes grillés ou un fromage comme l' époisses",,,75,cL,Rouge,16/10/2018 13:36,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/p/r/propbouteillevinsauvagepoilcapsbronze_web-1493997197.jpg,,,,,2017,,Vin sauvage à poil,France,2 et 5 ans,16,EUR,Francis Paineau et Frédéric Maignet,,Beaujolais,16.5,,https://www.lesgrappes.com/chateau-de-la-terriere-vin-sauvage-a-poil-rouge-2017,https://www.lesgrappes.com/vins,,Château de la Terrière,Vin Sans sulfite Ajouté - sans certification
3052,3052,Fromage Gibier Viande rouge Volaille ,0,Bourgogne,,0,0,Pinot noir 100%,,0,"Doté d'une belle finesse, le nez s'ouvre sur des arômes de fruits rouges des bois et l'attaque en bouche est charnue et gouleyante ",,"Doté d'une belle finesse, le nez s'ouvre sur des arômes de fruits rouges des bois et l'attaque en bouche est charnue et gouleyante ",,,,,,"Parfait avec un magret de canard, une terrine de vœu, des émincés de bœuf marinés accompagnés de brocolis au colombo",,,75,cL,Rouge,16/10/2018 13:36,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/p/i/pinot_noir-1493998875.jpg,,,,,2014,,Pinot noir,France,2 et 5 ans,17,EUR,Francis Paineau et Frédéric Maignet,,Bourgogne,16.5,,https://www.lesgrappes.com/chateau-de-la-terriere-pinot-noir-rouge-2014,https://www.lesgrappes.com/vins,,Château de la Terrière,
3053,3053,Asiatique Fromage Fruit de mer Viande blanche Viande rouge Volaille ,0,Saint-Amour,,0,0,Gamay noir 100%,,0,Un vin gourmand sur des arômes de fraise et de cerise accompagnés de petites notes de poivre blanc L'attaque en bouche est charnue et fondante,,,,,,,,"Parfait avec un poulet braisé et ses pommes de terre de Noirmoutier, un lapin au chorizo et à la moutarde, des crevettes au safran ou sur vos repas thaïlandais",,,75,cL,Rouge,16/10/2018 13:36,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/p/i/pirolette-1494000223.jpg,,,,,2016,,Saint Amour,France,2 et 5 ans,17,EUR,Virginie et Grégory  Barbet,,Beaujolais,16.5,,https://www.lesgrappes.com/domaine-de-la-pirolette-saint-amour-rouge-2016,https://www.lesgrappes.com/vins,,Domaine de la Pirolette,Traditionnel - Agriculture Traditionnelle / Conventionnelle - Sans certification
3054,3054,Apéritif Fruit de mer Poisson Viande blanche Volaille ,0,Alsace,,0,0,"Muscat, Riesling, Pinot Blanc et Chasselas",,0,,,,,,,,,"Une cuvée parfaite avec des rillettes, de la charcuterie, de la tarte flambée",,,75,cL,Blanc,16/10/2018 13:36,13,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/m/e/metissalsace-1510323921.png,,,,,2016,,Alsace Métiss,France,7 ans,10.5,EUR,Jean-Christophe et Valérie Bott,,Alsace,0,,https://www.lesgrappes.com/domaine-bott-geyl-alsace-metiss-blanc-2016,https://www.lesgrappes.com/vins,,Domaine Bott-Geyl,Non Certifié ou En Conversion
3055,3055,Apéritif Viande blanche Volaille ,0,Côtes de Provence,,0,0,"Grenache 60%, Mourvèdre 35%, Tibouren 5%",,0," Attaque très puissante, très aromatiques sur des notes subtiles de pêches de vigne Évolution en bouche avec beaucoup d’amplitudes",, Nez très délicat de pêches blanches et d’amandes,Robe très claire aux reflets orangés,,,,,Des beignets de fleurs de courgettes et calamars grillés accompagné de la cuvée Divine vous offrirons le repas méditerranéen par excellence,,,75,cL,Rosé,16/10/2018 13:36,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/g/r/grd15851-1517587054.jpg,,,,,2015,,Divine Rosé 2015,France,,15.7,EUR,PHILIPPE BRULIERE,,Provence,11,,https://www.lesgrappes.com/domaine-de-la-bastide-neuve-divine-rose-2015-rose-2015,https://www.lesgrappes.com/vins,,DOMAINE DE LA BASTIDE NEUVE,Non Certifié ou En Conversion
3056,3056,Dessert Fromage Gibier Viande rouge ,0,Pays d'Oc,,0,0,"Merlot 88%, Cabernet 12%",,0," Le nez offre des arômes de fruits murs mêlés de nuances réglissées, la bouche est structurée et ample",," Le nez offre des arômes de fruits murs mêlés de nuances réglissées, la bouche est structurée et ample",Sa robe est d'un joli grenat soutenu,,,,,"Parfait avec chevreuil, du sanglier, des viandes rouges, un fromage à pâte persillée et un dessert en chocolat",,,75,cL,Rouge,16/10/2018 13:37,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/m/e/merlot_2013-1489059963.jpg,,,,,2013,,Soustres Merlot-Cabernet,France,,11,EUR,Jean Paul Mamert,,Languedoc,18,,https://www.lesgrappes.com/domaine-de-soustres-soustres-merlot-cabernet-rouge-2013,https://www.lesgrappes.com/vins,,Domaine de Soustres,
3057,3057,Fromage Viande rouge Volaille ,0,Haut-Médoc,,0,0,"25% Merlot, 75% Cabernet Sauvignon",,0,,, Son nez est explosif,,,,,,"Accompagnera parfaitement les viandes rouge, et sera idéal avec une grillade",,,75,cL,Rouge,16/10/2018 13:37,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/c/h/chateau_tour_bel_air_prestiga_c-1499351305.jpg,,,,,2015,,Prestige,France,10 ans,11.8,EUR,Patrice BELLY,,Bordeaux,0,,https://www.lesgrappes.com/chateau-tour-bel-air-chateau-tour-bel-air-prestige-rouge-2015,https://www.lesgrappes.com/vins,,Château Tour Bel Air,
3058,3058,Fromage Gibier Viande rouge ,0,Minervois,,0,0,"Mourvèdre, Syrah et Grenache",,0,"Son nez est tr-s marqué par les arômes de torréfaction : cacao, café",,"Son nez est tr-s marqué par les arômes de torréfaction : cacao, café",,,,,,"A servir sur un gibier, type civet de sanglier, une viande rouge ou de bons fromages affinés",,,75,cL,Rouge,16/10/2018 13:37,15,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/d/s/dsc_0934-1507127532.jpg,,,,,2016,,DOLIUM,France,12 ans,16.15,EUR,Famille FIL,,Languedoc,18,,https://www.lesgrappes.com/domaine-pierre-fil-dolium-rouge-2016,https://www.lesgrappes.com/vins,,Domaine Pierre Fil,Haute Valeur Environnementale - Certifié Haute Qualité Valeur Environnementale
3059,3059,Fromage Gibier Viande rouge ,0,Minervois,,0,0,"Mourvèdre, Syrah et Grenache",,0,,,"Son nez est très expressif, sur les fruits rouges et noirs, très mûrs : cassis, griotte et mûre",,,,,,"Idéal sur un gibier en sauce, des viandes grillées ou un beau plateau de fromages",,,75,cL,Rouge,16/10/2018 13:37,14,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/d/s/dsc_8443-1507128060.jpg,,,,,2016,,OREBUS,France,10 ans,12.15,EUR,Famille FIL,,Languedoc,17.5,,https://www.lesgrappes.com/domaine-pierre-fil-orebus-rouge-2016,https://www.lesgrappes.com/vins,,Domaine Pierre Fil,Haute Valeur Environnementale - Certifié Haute Qualité Valeur Environnementale
3060,3060,Fromage Gibier Viande rouge Volaille ,0,Margaux,,0,0,43% Cabernet Sauvignon - 40% Merlot - 10% Cabernet Franc - 7% Petit Verdot,,0,,,,,,,,,"Ce vin sera parfait pour accompagner vos viandes rouges, bœuf ou canard. Après un vieillissement en cave, il sublimera un filet mignon aux pruneaux, accompagné d'une poêlée aux champignons",,,75,cL,Rouge,16/10/2018 13:37,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/l/e/les_charmes_de_kirwan-1502378446.png,,,,,2014,,Charmes de Kirwan,France,,28,EUR,Famille Schyler Schyler ,,Bordeaux,18,,https://www.lesgrappes.com/chateau-kirwan-charmes-de-kirwan-rouge-2014,https://www.lesgrappes.com/vins,,Château Kirwan ,
3061,3061,Apéritif Gibier Viande blanche Viande rouge Volaille ,0,Côtes du Rhône,,0,0,50% grenache et 50% syrah,,0,"En bouche, douce et onctueuse, avec beaucoup de rondeur et une belle complexité",,,,,,,,,,,75,cL,Rouge,16/10/2018 13:37,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/t/r/tralal-1502634533.jpg,,,,,2016,,Côtes du Rhône Tralala,France,2 à 4 ans,9.35,EUR,Stephane Meissonnier ,,Vallée du Rhône,12,,https://www.lesgrappes.com/domaine-saint-roch-cotes-du-rhone-tralala-rouge-2016,https://www.lesgrappes.com/vins,,Domaine Saint Roch,
3062,3062,Apéritif Poisson Viande blanche Volaille ,0,Vin de France,,0,0,"60%Merlot , 40%cabernet sauvignon",,0,,,,,,,,,"Un Rosé très agréable issu des cépages médocains. Très original, il surprendra vos invités ! Comme son nom ""Escale plaisir"" c'est un vin plaisir qui se boit entre amis lors des repas d'été",,,75,cL,Rosé,16/10/2018 13:37,12,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/p/h/photo_claude_et_stphanie-1499181503.jpg,,,,,2017,,Rosé Escale Plaisir,France,,7.7,EUR,Stéphanie Francisco,,Bordeaux,0,,https://www.lesgrappes.com/chateau-de-la-croix-rose-escale-plaisir-rose-2017,https://www.lesgrappes.com/vins,,Château de la Croix,Haute Valeur Environnementale - Certifié Haute Qualité Valeur Environnementale
3063,3063,Apéritif Viande rouge Volaille ,0,Bergerac,,0,0,"Merlot 95%, cabernet-franc 5%",,0,,, Le nez d'une grande finesse accompagné de notes de fruits rouges et beurrées,La robe pourpre dense,,,,,A servir sur une grillade et/ou une belle viande rouge,,,75,cL,Rouge,16/10/2018 13:37,14,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/c/u/cuveeopera20121499348914_1-1499356335.jpg,,,,,2016,,Cuvée Opéra,France,3 ans,9.15,EUR,Benjamin CHABROL,,Sud-Ouest,17.5,,https://www.lesgrappes.com/grande-maison-cuvee-opera-rouge-2016,https://www.lesgrappes.com/vins,,Grande Maison,Non Certifié ou En Conversion
3064,3064,Apéritif Foie gras Viande blanche Viande rouge Volaille ,0,Saint-Emilion grand cru,,0,0,"Merlot 90%, Cabernet Franc 10%",,0," L'attaque est ronde, la bouche reste sur la fraîcheur et le vin présente une belle structure",,,,,,,,"Parfait sur un magret au miel, ou une entrecôte aux sarments",,,75,cL,Rouge,16/10/2018 13:37,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/p/h/photo_31499622320-1499785965.png,,,,,2012,,Château de Pasquette,France,5-7 ans,20,EUR,Marc Vincent ,,Bordeaux,0,,https://www.lesgrappes.com/chateau-de-pasquette-chateau-de-pasquette-rouge-2012,https://www.lesgrappes.com/vins,,Château de pasquette ,
3065,3065,Foie gras Fromage Gibier Viande rouge ,0,Côtes de Provence,,0,0,"Syrah 60%, Cabernet Sauvignon 40%",,0," Attaque très puissante mais très souple sur des notes de fruits rouges Évolution en bouche sur un équilibre d’épices et de tannins, fin de bouche très riche sur des notes poivrées",," Nez très puissant, notes de fruits rouges très mûrs et d’épices",Robe rouge très prononcé aux reflets noirs,,,,,Un vrai vin rouge de gastronomie qui mérite une cuisine élaborée mais aussi une côte de bœuf simplement cuite à la braise. Un vin de caractère mais surtout de plaisir,,,75,cL,Rouge,16/10/2018 13:37,14,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/d/i/divine_rouge-1517583823.png,,,,,2014,,Divine Rouge 2014,France,,29.7,EUR,PHILIPPE BRULIERE,,Provence,15.5,,https://www.lesgrappes.com/domaine-de-la-bastide-neuve-divine-rouge-2014-rouge-2014,https://www.lesgrappes.com/vins,,DOMAINE DE LA BASTIDE NEUVE,Non Certifié ou En Conversion
3066,3066,Apéritif Asiatique Fromage Fruit de mer Poisson Viande blanche Volaille ,0,,,0,0,"Roussanne, Viognier, Muscat petits grains, Grenache blanc, Chardonnay, Sauvignon",,0," Bouquet puissant et riche mariant parfum de verveine fraîche, de fleurs d’oranger et arôme de fruits exotiques au sirop Attaque franche et dynamique, la bouche s’arrondit ensuite et se fait plus douce avant une finale aromatique intense et persistante",," Bouquet puissant et riche mariant parfum de verveine fraîche, de fleurs d’oranger et arôme de fruits exotiques au sirop","Robe brillante, jaune franc",,,,,"Idéal avec des plats subtils, poisson, viande blanche ou fromage affiné à pâte dure (comte, tome",,,75,cL,Blanc,16/10/2018 13:37,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/l/e/les_six_cepages-1519918678.jpg,,,,,2016,,Les Six Cépages,France,,8.95,EUR,Lionel Rampon,,Languedoc,11,,https://www.lesgrappes.com/domaine-sainte-octime-les-six-cepages-blanc-2016,https://www.lesgrappes.com/vins,,Domaine Sainte Octime,Non Certifié ou En Conversion
3067,3067,Apéritif Foie gras Fromage Poisson Viande blanche Volaille ,0,Coteaux d’Aix-en-Provence,,0,0,Rolle 50% Sauvignon 50%,,0,"Ce vin à la robe cristalline limpide et franche, offre un nez aux arômes délicats et fruités, la bouche est puissante et tactile, elle évoque la crème de châtaigne, les fleurs blanches",,"Ce vin à la robe cristalline limpide et franche, offre un nez aux arômes délicats et fruités, la bouche est puissante et tactile, elle évoque la crème de châtaigne, les fleurs blanches","Ce vin à la robe cristalline limpide et franche, offre un nez aux arômes délicats et fruités, la bouche est puissante et tactile, elle évoque la crème de châtaigne, les fleurs blanches",,,,,"A servir frais, sur des poissons en sauce et, pourquoi pas, du foie gras. Mais il trouve sa plénitude sur tous les fromages, notamment chèvre de pays",,,75,cL,Blanc,16/10/2018 13:37,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/1/5/15673250x600bouteillechateaubasletempleblanccoteauxdaixenprovence-1511454703.png,,,,,2017,,LE TEMPLE Blanc,France,,22.8,EUR,Philippe POUCHIN,,Provence,0,,https://www.lesgrappes.com/chateau-bas-le-temple-blanc-blanc-2017,https://www.lesgrappes.com/vins,,Château Bas,Non Certifié ou En Conversion
3068,3068,Apéritif Dessert Poisson Viande blanche ,0,Côtes du Rhône,,0,0,Syrah - Carignan,,0,"Vin très fruité aux arômes de petits fruits rouges (Myrtille, Groseille), très rafraîchissant, sans nul doute le vin de l´été",,,,,,,,,,,75,cL,Rosé,16/10/2018 13:37,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/u/n/unnamed1-1494591869.png,,,,,2016,,Domaine de Magalanne,France,,8,EUR,JEAN BAPTISTE CROUZET,,Vallée du Rhône,0,,https://www.lesgrappes.com/domaine-de-magalanne-domaine-de-magalanne-rose-2016,https://www.lesgrappes.com/vins,,DOMAINE DE MAGALANNE,
3069,3069,,0,Saumur-Champigny,,0,0,Cabert franc 100%,,0,"La robe est rubis avec des reflets intenses, le nez s'ouvre sur les arômes de fruits rouges L'attaque en bouche est ample avec un beau retour des arômes fruités",,"La robe est rubis avec des reflets intenses, le nez s'ouvre sur les arômes de fruits rouges","La robe est rubis avec des reflets intenses, le nez s'ouvre sur les arômes de fruits rouges",,,,,"Parfait avec des poissons en sauce, un fricassé de volaille au curry et tout sorte de viande rouge",,,75,cL,Rouge,16/10/2018 13:37,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/i/m/img_6137-1489582432.jpg,,,,,2017,,Audace,France,,11,EUR,Denis  RETIVEAU,,Loire,0,,https://www.lesgrappes.com/domaine-des-champs-fleuris-audace-rouge-2017,https://www.lesgrappes.com/vins,,Domaine des Champs Fleuris,Agriculture raisonnée - Agriculture Raisonné - Sans certification
3070,3070,Fromage Poisson Viande blanche Viande rouge Volaille ,0,Saumur-Champigny,,0,0,Cabernet franc 100%,,0,"La robe est rouge rubis, le nez est intense et s'ouvre sur les fruits rouges avec une belle fraîcheur en bouche Les tanins sont soyeux avec de beaux arômes de fruits",,"La robe est rouge rubis, le nez est intense et s'ouvre sur les fruits rouges avec une belle fraîcheur en bouche","La robe est rouge rubis, le nez est intense et s'ouvre sur les fruits rouges avec une belle fraîcheur en bouche",,,,,"Parfait sur un poulet rôti, une épaule d'agneau, un plateau de fromage",,,75,cL,Rouge,16/10/2018 13:37,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/i/m/img_6128-1507041057.jpg,,,,,2017,,Les Tufolies,France,,11,EUR,Denis  RETIVEAU,,Loire,0,,https://www.lesgrappes.com/domaine-des-champs-fleuris-les-tufolies-rouge-2017,https://www.lesgrappes.com/vins,,Domaine des Champs Fleuris,Agriculture raisonnée - Agriculture Raisonné - Sans certification
3071,3071,Viande blanche Viande rouge Volaille ,0,Graves,,0,0,"Merlot 50%, Cabernet saunvignon 50 %",,0,"Le nez s'ouvre sur les arômes de framboises fumées, avec une attaque en bouche souple et une belle finale",,"Le nez s'ouvre sur les arômes de framboises fumées, avec une attaque en bouche souple et une belle finale",,,,,,Idéal pour vos plats à base de viande,,,75,cL,Rouge,16/10/2018 13:37,13,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/g/r/graves12-1489685169.jpg,,,,,2015,,Passagot,France,,7.4,EUR,JEROME BUYTET,,Bordeaux,0,,https://www.lesgrappes.com/chateau-teigney-passagot-rouge-2015,https://www.lesgrappes.com/vins,,CHATEAU TEIGNEY,
3072,3072,Apéritif Viande blanche Viande rouge ,0,Chinon,,0,0,100% Cabernet Franc,,0," Le nez, aux arômes délicats, est fruités avec des notes de groseilles et de grenades, sur un léger fondant cacaoté A la dégustation, des saveurs régulières et fraîches, de subtiles arômes fruités aux notes de groseille, de grenade et de framboise",," Le nez, aux arômes délicats, est fruités avec des notes de groseilles et de grenades, sur un léger fondant cacaoté","Robe d'une jolie teinte rosée finement soutenue, légèrement grenadine foncée",,,,,"Un vin idéal pour accompagner un carpaccio de boeuf, des grillades mais aussi des plats exotiques. Sera aussi parfait avec vos pécher mignons italiens tels que la pizza ou un plat de pâtes",,,75,cL,Rosé,16/10/2018 13:37,12,,,,0,,,,https://s1.lesgrappes.com/media/catalog/product/d/o/domaine-les-demoiselles-de-pallus-rose-2014.jpg,,,,,2015,,Rosé 2015 Les Demoiselles de Pallus Vieilles vignes,France,,9.5,EUR,Famille Demars,,Loire,0,,https://www.lesgrappes.com/les-demoiselles-de-pallus-rose-2015-les-demoiselles-de-pallus-vieilles-vignes-rose-2015,https://www.lesgrappes.com/vins,,Les Demoiselles de Pallus,
3073,3073,Apéritif Dessert ,0,Champagne,,0,0,"Pinot Meunier 80%, Pinot Noir 20 %",,0, L'attaque en bouche est onctueuse avec une belle fraîcheur,, Le nez s'ouvre sur un fruit élégant,La robe est or sur des bulles vives,,,,,"Parfait avec une tarte au chocolat, un fondant banane caramel, des macarons",,,75,cL,,16/10/2018 13:37,12,,,,0,,,,https://s.lesgrappes.com/media/catalog/product/b/b/bb-1494317991.png,,,,,,,Demi sec,France,,18.6,EUR,Hervé Collin,,Champagne,7,Pétillant,https://www.lesgrappes.com/champagne-daniel-collin-demi-sec-petillant-non-millesime,https://www.lesgrappes.com/vins,,Champagne Daniel Collin,
